ID,Date,Lab,Plate,Mean_Col1,Mean_Col2,S.D._Col1,S.D._Col2,Mean_Last_Row,S.D._Last_Row,Threshold,csv_path,Mean_Reference,Title_ref1,Title_ref2,Title_ctrl1,Title_ctrl2,Title_infec1,Title_infec2,Title_infec3,Title_infec4
2023-01-24_plate_2.csv,2023-01-24,Demengeot,plate__2,6.217083333333332,6.0310000000000015,4.1199562543646975,4.145463193770883,1.537875,0.0668931717634276,1.6716613435268552,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-01-24_plate_2.csv,6.124041666666667,436222.2220126064,1744888.8880504242,425.9982636841958,425.9982636841958,6815.972218950617,27263.8888757879,6815.972218950617,27263.8888757879
2023-01-24_plate_3.csv,2023-01-24,Demengeot,plate__3,5.789833333333334,5.883166666666667,3.5218945529961916,3.3463764889893373,1.9865,0.11008308550492996,2.20666617100986,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-01-24_plate_3.csv,5.836500000000001,2250687.8021086166,9002751.208434466,549.4843266866866,2197.937306746988,137.37108167166977,8791.749226989883,35166.99690794716,137.37108167166977
2023-01-24_plate_4.csv,2023-01-24,Demengeot,plate__4,6.00025,5.928583333333333,3.9479049708789735,3.673511732248816,1.6371250000000002,0.09669161213436692,1.830508224268734,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-01-24_plate_4.csv,5.964416666666668,497334.4938810136,1989337.9755240523,121.41955417016992,485.6782166806856,121.41955417016992,485.6782166806856,485.6782166806856,485.6782166806856
2023-01-24_plate_5.csv,2023-01-24,Demengeot,plate__5,5.745416666666667,5.806,3.002457885809659,3.071931876612086,2.4415,0.07056101716144077,2.5826220343228816,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-01-24_plate_5.csv,5.775708333333333,10772767.632500406,2693191.908125105,10520.280891113678,10772767.632500406,657.5175556946128,657.5175556946128,10520.280891113678,2693191.908125105
2023-01-24_plate_6.csv,2023-01-24,Demengeot,plate__6,7.133500000000001,7.075666666666667,4.2681451048861545,4.114321668012698,2.530125,0.15205585205067626,2.8342367041013525,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-01-24_plate_6.csv,7.104583333333333,1945915.925452966,486478.9813632411,475.0771302375526,118.76928255938533,486478.9813632411,7601.234083803009,1900.3085209503909,118.76928255938533
2023-02-14_plate_1.csv,2023-02-14,Demengeot,plate__1,4.60725,4.629583333333334,1.7506246742234612,1.8851424088156183,2.6635,0.14221412427342497,2.94792824854685,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-02-14_plate_1.csv,4.618416666666667,123128.99474829983,123128.99474829983,7.51519743336792,30.060789733471637,7.51519743336792,120.24315893388724,480.9726357355663,120.24315893388724
2023-02-14_plate_2.csv,2023-02-14,Demengeot,plate__2,5.493666666666666,5.554666666666667,3.874571632236696,3.838616851592945,1.2519999999999998,0.06847940253410928,1.3889588050682184,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-02-14_plate_2.csv,5.524166666666667,2160429.454711516,2160429.454711516,527.4485973416841,527.4485973416841,2109.7943893667366,527.4485973416841,540107.3636778794,2109.7943893667366
2023-02-14_plate_3.csv,2023-02-14,Demengeot,plate__3,8.08375,8.046333333333331,4.397490505959053,4.436212293742434,2.9865,0.24280385970102353,3.472107719402047,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-02-14_plate_3.csv,8.065041666666668,528150.2260758316,528150.2260758316,515.7717051521881,128.94292628804536,515.7717051521881,32.23573157201123,128.94292628804536,8252.347282435434
2023-02-14_plate_4.csv,2023-02-14,Demengeot,plate__4,7.466333333333334,7.051749999999998,4.802616622659196,4.573575309715186,2.21775,0.07606716956555089,2.3698843391311017,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-02-14_plate_4.csv,7.2590416666666675,657366.5519795408,2629466.2079181634,641.9595234175555,42071459.32669064,657366.5519795408,41085.40949872134,10271.352374680324,41085.40949872134
2023-03-05_plate_1.csv,2023-03-05,Demengeot,plate__1,5.820249999999999,5.841916666666667,3.1595328804630713,3.2158433209893036,2.482,0.09529503060046118,2.6725900612009226,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-05_plate_1.csv,5.831083333333333,811318.4909525197,3245273.963810084,792.3032138208685,198.07580345520535,3245273.963810084,49.51895086380134,811318.4909525197,12676.85142113315
2023-03-05_plate_2.csv,2023-03-05,Demengeot,plate__2,7.234749999999998,7.467833333333332,4.432047487540965,4.5704003769976875,2.326375,0.12426922099101731,2.5749134419820345,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-05_plate_2.csv,7.3512916666666674,491486.2539008309,1965945.0156033253,119.99176120625837,119.99176120625837,119.99176120625837,119.99176120625837,1919.868179300364,7679.472717205879
2023-03-05_plate_3.csv,2023-03-05,Demengeot,plate__3,5.276416666666666,5.32075,2.8271026433542534,3.006370845236979,2.1633750000000003,0.06677026177231046,2.2969155235446213,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-05_plate_3.csv,5.298583333333333,12496425.767735953,12496425.767735953,762.7212993002973,12203.540788804645,12203.540788804645,48814.16315521858,3050.885197201422,3124106.441933988
2023-03-05_plate_4.csv,2023-03-05,Demengeot,plate__4,4.419666666666666,4.2785,2.2358098119364973,2.1394788022914706,1.99425,0.06378031492105198,2.1218106298421042,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-05_plate_4.csv,4.349083333333333,2094863.4416988015,523715.86042470037,8183.060319141974,2045.7650797842382,127.86031748650016,127.86031748650016,523715.86042470037,8379453.766795206
2023-03-05_plate_5.csv,2023-03-05,Demengeot,plate__5,6.1306666666666665,6.2618333333333345,3.163425195843418,3.108356444791811,2.6784999999999997,0.08985225969016351,2.8582045193803265,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-05_plate_5.csv,6.19625,2034697.7531327961,8138791.012531185,1987.0095245440796,508674.43828319904,508674.43828319904,7948.038098176318,7948.038098176318,124.18809528398494
2023-03-05_plate_6.csv,2023-03-05,Demengeot,plate__6,5.414583333333334,5.361416666666668,3.5507419060434864,3.3342362750529224,1.8017500000000002,0.09922233331549625,2.0001946666309927,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-05_plate_6.csv,5.388000000000001,935971.7125821039,3743886.8503284156,228.5087188921192,228.5087188921192,228.5087188921192,59902189.605254695,228.5087188921192,228.5087188921192
2023-03-05_plate_7.csv,2023-03-05,Demengeot,plate__7,6.150833333333332,6.0104999999999995,3.7224138022459985,3.550855991550104,2.10575,0.10550118482747006,2.31675236965494,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-05_plate_7.csv,6.080666666666666,2515713.8562191655,2515713.8562191655,153.54698829462788,2456.7518127140834,153.54698829462788,614.1879531785208,614.1879531785208,157232.11601369764
2023-03-10_plate_1.csv,2023-03-10,Demengeot,plate__1,5.00125,5.0246666666666675,3.5705059260813194,3.5189554062981743,1.13025,0.030377388207114074,1.1910047764142282,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-10_plate_1.csv,5.012958333333333,2734118.005073408,10936472.020293621,667.5092785823861,667.5092785823861,2670.0371143299008,170882.37531708775,10936472.020293621,2734118.005073408
2023-03-10_plate_2.csv,2023-03-10,Demengeot,plate__2,5.496916666666667,5.484083333333333,3.5302151481778337,3.454429737396038,1.63825,0.08579169123938686,1.8098333824787738,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-10_plate_2.csv,5.4905,2847602.1945833927,2847602.1945833927,173.8038448842423,173.8038448842423,44493.78429036557,11123.44607259138,177975.1371614621,11390408.778333563
2023-03-10_plate_3.csv,2023-03-10,Demengeot,plate__3,3.657833333333334,3.667666666666666,2.166013507610586,2.1427985241621563,1.3078750000000001,0.05975052301026325,1.4273760460205267,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-10_plate_3.csv,3.6627499999999995,9630206.048798082,2407551.5121995145,9404.498094535778,9630206.048798082,9404.498094535778,2351.124523632839,9630206.048798082,37617.9923781175
2023-03-10_plate_4.csv,2023-03-10,Demengeot,plate__4,5.955500000000001,6.0425,3.213586059783737,3.2924974632419306,2.265375,0.11885277507427887,2.503080550148558,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-10_plate_4.csv,5.999,1760069.5236727912,7040278.094691154,107.42611838823231,107.42611838823231,107.42611838823231,440017.3809181978,27501.086307387362,107.42611838823231
2023-03-10_plate_5.csv,2023-03-10,Demengeot,plate__5,4.205916666666667,4.2245,2.154781467862211,2.147220126751627,1.732,0.07999642849170563,1.8919928569834112,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-10_plate_5.csv,4.215208333333334,415614.4310700002,1662457.724280001,1662457.724280001,6649830.897120026,101.4683669604499,415614.4310700002,103903.60776750006,1662457.724280001
2023-03-11_plate_1.csv,2023-03-11,Demengeot,plate__1,8.058166666666667,7.768750000000001,5.43660538861477,5.3717118504761086,1.8916250000000001,0.09322773575651036,2.078080471513021,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-11_plate_1.csv,7.913458333333335,1780623.6492912902,1780623.6492912902,434.7225706277609,434.7225706277609,434.7225706277609,6955.561130045385,434.7225706277609,111288.97808070571
2023-03-11_plate_2.csv,2023-03-11,Demengeot,plate__2,5.404,5.2909999999999995,4.085624687964998,3.9993177827315414,1.001,0.06624629369686601,1.1334925873937318,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-11_plate_2.csv,5.347500000000001,2092271.1987316094,2092271.1987316094,510.8083981278511,510.8083981278511,32691.737480181397,2092271.1987316094,127.70209953195952,2092271.1987316094
2023-03-11_plate_3.csv,2023-03-11,Demengeot,plate__3,6.093583333333334,6.090000000000001,3.674391067877366,3.5830627325591924,2.112125,0.12453735813573609,2.361199716271472,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-11_plate_3.csv,6.091791666666666,541666.3133896275,541666.3133896275,132.24275229238953,33854.144586851624,135416.5783474065,132.24275229238953,528.971009169579,8463.536146718638
2023-03-11_plate_4.csv,2023-03-11,Demengeot,plate__4,6.228666666666666,6.360166666666667,3.860084957457268,3.9462047321291873,2.0707500000000003,0.12154217375051346,2.313834347501027,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-11_plate_4.csv,6.294416666666667,159417.76771723875,637671.070868955,155.68141378636733,155.68141378636733,155.68141378636733,10202737.133903272,155.68141378636733,622.7256551454886
2023-03-14_plate_1.csv,2023-03-14,Demengeot,plate__1,5.402500000000001,5.485666666666666,2.465088952848263,2.4367272139391223,2.554875,0.13601831546838522,2.8269116309367703,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-14_plate_1.csv,5.444083333333334,363738.3381808681,1454953.3527234702,88.80330521993872,355.2132208797644,5819813.410893881,88.80330521993872,5683.411534079056,355.2132208797644
2023-03-14_plate_1.csv,2023-03-14,Vilanova,plate__1,4.98425,4.977333333333333,2.982099965552036,2.9914146952216236,1.6715,0.08850827241401947,1.848516544828039,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-14_plate_1.csv,4.980791666666666,472974.56822502986,1891898.272900118,461.889226782275,1847.5569071291,115.47230669556474,29560.910514064333,472974.56822502986,1891898.272900118
2023-03-14_plate_2.csv,2023-03-14,Demengeot,plate__2,5.974916666666666,5.7138333333333335,3.1079957721491467,3.0506503876843687,2.327125,0.13770303192014327,2.6025310638402868,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-14_plate_2.csv,5.844375,1609302.2239961051,402325.55599902663,392.896050780299,98.22401269507475,1571.584203121196,98.22401269507475,98.22401269507475,98.22401269507475
2023-03-14_plate_2.csv,2023-03-14,Vilanova,plate__2,5.31975,5.319499999999999,2.411952250582691,2.4877917736601085,2.51775,0.1434461073514569,2.8046422147029135,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-14_plate_2.csv,5.319625000000001,29139605.94297763,113826.58571475648,111.15877511206772,27.789693778016698,111.15877511206772,28456.646428689102,444.6351004482758,7114.161607175576
2023-03-14_plate_3.csv,2023-03-14,Demengeot,plate__3,4.823666666666666,4.801666666666667,2.768623495639315,2.8455331289371397,1.68925,0.13213169837054886,1.9535133967410976,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-14_plate_3.csv,4.812666666666667,556129.1457891522,556129.1457891522,33.943429308419866,135.77371723367992,2172.379475739262,8689.517902958936,135.77371723367992,34758.07161182197
2023-03-14_plate_3.csv,2023-03-14,Vilanova,plate__3,6.306916666666666,6.2985,3.776173639553749,3.7633341962583224,2.11725,0.11807352430946208,2.353397048618924,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-14_plate_3.csv,6.302708333333334,500920.5456728532,2003682.1826914127,489.18022038366024,489.18022038366024,7826.88352614086,31307.534104553346,1956.7208815348322,500920.5456728532
2023-03-14_plate_4.csv,2023-03-14,Demengeot,plate__4,4.1258333333333335,4.101166666666667,1.9607714081839105,1.9844974556585229,1.9368750000000001,0.10389752850078507,2.14467005700157,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-14_plate_4.csv,4.1135,660769.7588704858,2643079.0354819503,161.32074191174095,161.32074191174095,161.32074191174095,41298.1099294054,2581.131870588397,645.2829676469744
2023-03-14_plate_4.csv,2023-03-14,Vilanova,plate__4,3.81325,3.9014166666666665,1.8616967395362758,1.8974424153836578,1.69375,0.06140905005429921,1.8165681001085985,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-14_plate_4.csv,3.857333333333333,7926725.273762507,1981681.318440619,483.8089156349365,120.95222890872974,495420.3296101542,1981681.318440619,120.95222890872974,7740.942650159733
2023-03-14_plate_5.csv,2023-03-14,Demengeot,plate__5,7.58275,7.903083333333335,5.355619311017676,5.384128383217631,1.728875,0.07262317123342935,1.8741213424668586,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-14_plate_5.csv,7.742916666666667,1913507.0339783612,1913507.0339783612,467.16480321738334,467.16480321738334,467.16480321738334,1913507.0339783612,1868.6592128697084,1913507.0339783612
2023-03-14_plate_6.csv,2023-03-14,Demengeot,plate__6,6.718,6.698333333333333,4.69773639881244,4.828007632240207,1.4833749999999999,0.0787454080293847,1.6408658160587692,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-14_plate_6.csv,6.708166666666667,2519261.50609236,2519261.50609236,39363.46103269311,157453.84413077257,629815.3765230892,39363.46103269311,39363.46103269311,9840.86525818269
2023-03-14_plate_7.csv,2023-03-14,Demengeot,plate__7,7.799833333333332,7.754333333333334,5.448955026313566,5.349515259829764,1.830125,0.08693419103798329,2.003993382075967,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-14_plate_7.csv,7.777083333333334,2490450.88994195,9961803.559767848,622612.7224854882,9728.323788837812,622612.7224854882,608.0202368022523,2490450.88994195,608.0202368022523
2023-03-14_plate_8.csv,2023-03-14,Demengeot,plate__8,4.697500000000001,4.7255,3.1095378931749504,3.1262515021260615,1.2574999999999998,0.07422937423958256,1.405958748479165,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-14_plate_8.csv,4.7115,541650.6932247545,8666411.0915961,132.23893877557654,132.23893877557654,2115.8230204095325,132.23893877557654,8666411.0915961,132.23893877557654
2023-03-15_plate_1.csv,2023-03-15,Demengeot,plate__1,6.231750000000001,6.179416666666666,3.8554544862382363,3.8217935213322254,2.006625,0.08490488375655605,2.176434767513112,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-15_plate_1.csv,6.205583333333333,624640.9342104574,624640.9342104574,2440.003649259639,152.50022807872745,156160.23355261484,2498563.7368418393,624640.9342104574,624640.9342104574
2023-03-15_plate_2.csv,2023-03-15,Demengeot,plate__2,5.914583333333333,5.806666666666666,3.4396868107519043,3.4418920096453642,1.895375,0.07503701467561574,2.0454490293512313,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-15_plate_2.csv,5.860625,1492009.9802339391,373002.49505848537,5828.163985290034,1492009.9802339391,5968039.920935748,5968039.920935748,23312.655941155303,1457.0409963222965
2023-03-15_plate_3.csv,2023-03-15,Demengeot,plate__3,4.961333333333333,4.782416666666667,3.4414828023379513,3.433805348915751,1.0707499999999999,0.06393691086867252,1.1986238217373448,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-15_plate_3.csv,4.871875,639423.0700145012,639423.0700145012,624.4365918110661,624.4365918110661,9990.98546897893,624.4365918110661,159855.76750362478,159855.76750362478
2023-03-15_plate_4.csv,2023-03-15,Demengeot,plate__4,5.67425,5.706583333333334,3.123941744451595,3.2686241047080937,2.07475,0.13515573028388922,2.3450614605677784,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-15_plate_4.csv,5.690416666666668,431521.1534118296,431521.1534118296,105.35184409468587,105.35184409468587,26970.072088239383,105.35184409468587,105.35184409468587,105.35184409468587
2023-03-15_plate_5.csv,2023-03-15,Demengeot,plate__5,6.043416666666666,6.017250000000001,3.511007637244311,3.479884745348485,2.2275,0.06793484273289256,2.363369685465785,/home/mdiaz/workshop_carneiro/RawData/Demengeot/2023-03-15_plate_5.csv,6.030333333333334,2163356.1118432987,540839.0279608241,132.04077831074832,2163356.1118432987,33802.4392475516,2163356.1118432987,2163356.1118432987,132.04077831074832
2023-03-17_plate_1.csv,2023-03-17,Vilanova,plate__1,5.207333333333334,5.23075,2.943668222823456,3.037125079742354,1.951125,0.09837020091761238,2.1478654018352246,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-17_plate_1.csv,5.219041666666667,2491708.835297632,9966835.341190478,2433.3094094706194,608.3273523676179,152.08183809189754,2433.3094094706194,622927.2088244087,38932.950551525515
2023-03-17_plate_2.csv,2023-03-17,Vilanova,plate__2,6.828666666666668,6.739,3.9949985853526533,4.049268777984938,2.126375,0.09355661005890648,2.313488220117813,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-17_plate_2.csv,6.783833333333333,377302.9393174787,1509211.757269916,377302.9393174787,377302.9393174787,368.4599016772364,94325.7348293695,377302.9393174787,94325.7348293695
2023-03-17_plate_3.csv,2023-03-17,Vilanova,plate__3,7.265833333333333,7.105166666666666,3.8469426546127234,3.8588236981408377,2.952,0.11970081751719877,3.1914016350343974,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-17_plate_3.csv,7.1855,2353989.260667039,588497.3151667591,143.67610233563505,143.67610233563505,588497.3151667591,588497.3151667591,588497.3151667591,147124.32879169
2023-03-17_plate_4.csv,2023-03-17,Vilanova,plate__4,7.225249999999999,7.384583333333335,4.438612562194715,4.7227867054474855,2.131875,0.07491221052481548,2.281699421049631,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-17_plate_4.csv,7.304916666666666,1647889.6416529722,1647889.6416529722,402.3168070441865,102993.1026033108,411972.41041324235,411972.41041324235,1647889.6416529722,102993.1026033108
2023-03-17_plate_5.csv,2023-03-17,Vilanova,plate__5,6.323166666666668,6.523583333333332,4.281059317363854,4.358932301677334,1.610125,0.05388463205245602,1.717894264104912,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-17_plate_5.csv,6.423375,2205559.291855143,8822237.167420592,2153.8664959523853,134.61665599701865,34461.86393523662,551389.8229637851,34461.86393523662,2153.8664959523853
2023-03-17_plate_6.csv,2023-03-17,Vilanova,plate__6,4.901083333333334,5.021916666666667,2.991021061848987,3.051092098318935,1.6251250000000002,0.1095659455696496,1.8442568911392994,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-17_plate_6.csv,4.961500000000001,471811.6931385256,471811.6931385256,115.18840164514795,115.18840164514795,1843.0144263226857,1887246.7725541005,471811.6931385256,471811.6931385256
2023-03-17_plate_7.csv,2023-03-17,Vilanova,plate__7,6.125333333333333,6.188916666666667,3.9851731189345823,3.9256892263034717,1.91775,0.06812960338313194,2.054009206766264,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-17_plate_7.csv,6.157125,606575.5244181158,606575.5244181158,151643.8811045292,37910.9702761323,151643.8811045292,151643.8811045292,9705208.390689876,606575.5244181158
2023-03-20_plate_1.csv,2023-03-20,Vilanova,plate__1,4.419833333333334,4.322083333333333,2.051027096728649,2.0721430039425077,2.1075,0.06180383714393698,2.2311076742878737,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-20_plate_1.csv,4.370958333333333,141299.7881930744,2260796.6110891905,8831.236762068722,137.98807440730093,2207.8091905171805,137.98807440730093,35324.94704826865,35324.94704826865
2023-03-20_plate_2.csv,2023-03-20,Vilanova,plate__2,5.860416666666666,5.999583333333333,3.2430859450482803,3.4540423342758406,2.263125,0.11463536913685436,2.492395738273709,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-20_plate_2.csv,5.93,2392473.7167331213,149529.60729582005,146.02500712482473,146.02500712482473,37382.40182395504,598118.4291832811,146.02500712482473,149529.60729582005
2023-03-20_plate_3.csv,2023-03-20,Vilanova,plate__3,4.097833333333333,3.975,2.333833048221251,2.2888064376637245,1.6338750000000002,0.060155601805413156,1.7541862036108264,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-20_plate_3.csv,4.036416666666667,692102.2022181058,173025.55055452615,2703.5242274146535,168.97026421340445,692102.2022181058,43256.38763863165,692102.2022181058,2703.5242274146535
2023-03-20_plate_4.csv,2023-03-20,Vilanova,plate__4,4.3245,4.355916666666666,2.246373177934925,2.394185701703697,1.677625,0.09487124733779234,1.8673674946755847,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-20_plate_4.csv,4.340208333333332,1529176.0940602534,382294.02351506357,93.33350183473226,93.33350183473226,23893.3764696915,1493.3360293559113,5973.344117423645,1493.3360293559113
2023-03-20_plate_5.csv,2023-03-20,Vilanova,plate__5,6.255583333333333,6.170416666666665,3.534872260989802,3.4083022288719254,2.224375,0.14544997912881058,2.5152749582576215,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-20_plate_5.csv,6.213000000000001,459508.40493443684,459508.40493443684,112.18466917344666,112.18466917344666,7179.81882710107,28719.275308402383,459508.40493443684,448.7386766937967
2023-03-21_plate_1.csv,2023-03-21,Vilanova,plate__1,4.895416666666667,4.992083333333334,2.7716751894947222,2.733625879115446,1.81575,0.10460503948526712,2.024960078970534,/home/mdiaz/workshop_carneiro/RawData/Vilanova/2023-03-21_plate_1.csv,4.9437500000000005,103061.64215921801,412246.5686368724,100.64613492111147,100.64613492111147,1610.3381587378158,25765.41053980449,412246.5686368724,1610.3381587378158
